2001;134285265;Bellecour / R̩publique;Angle R̩publique / rue de la Barre;2005-09-17 00:00:00 +0200;2087270.0;794318.0;45.758;4.83463;693820204;69382;204;LYON 2E;BELLECOUR - SALA;794106.40142781;2087121.50013534;45,7566857;4,8317208;1;216;106;5;0;1;1;319
2002;134285266;Bellecour / St Exup̩ry;C̫t̩ rue Lintier;2005-09-17 00:00:00 +0200;2087300.0;793996.0;45.7583;4.83044;693820202;69382;202;LYON 2E;BELLECOUR - A GOURJUS;793906.701428057;2087328.10013544;45,7586005;4,8292396;2;824;395;2;0;4;0;2318
2003;134285267;Place Amp̬re;Angle Henry IV;2005-09-23 00:00:00 +0200;2086710.0;793842.0;45.753;4.82826;693820302;69382;302;LYON 2E;AMPERE - AINAY;793828.001428212;2086704.40013518;45,7530145;4,8279746;2;350;139;1;0;4;1;2449
2004;134285268;Perrache / Carnot;C̫t̩ ouest;2005-07-18 00:00:00 +0200;2086390.0;793743.0;45.7502;4.82688;693820503;69382;503;LYON 2E;VERDUN - SUCHET;793691.501428435;2086183.60013497;45,7483704;4,8260094;3;200;75;4;1;6;0;1333
2005;134285269;2005 - CONFLUENCE H��TEL DE R��GION;;;2085330.0;793198.0;45.7405;4.81913;693820502;69382;502;LYON 2E;RAMBAUD - SEGUIN;793202.101429119;2085736.00013482;45,7444847;4,8195418;1;217;127;10;0;0;0;407
2006;134285270;Place de l hippodrome;Angle cours Charlemagne;2005-06-30 00:00:00 +0200;2085860.0;793501.0;45.7456;4.82353;693820503;69382;503;LYON 2E;VERDUN - SUCHET;793691.501428435;2086183.60013497;45,7483704;4,8260094;4;262;108;0;0;3;0;4043
2007;134285271;Patinoire Charlemagne;Angle rue Casimir P̩rier;2005-06-23 00:00:00 +0200;2085520.0;793286.0;45.7426;4.82048;693820502;69382;502;LYON 2E;RAMBAUD - SEGUIN;793202.101429119;2085736.00013482;45,7444847;4,8195418;2;343;152;9;0;1;0;3854
2008;134285272;Place Antonin Poncet;C̫t̩ rue des Marroniers;2005-05-24 00:00:00 +0200;2087130.0;794259.0;45.7568;4.83384;693820204;69382;204;LYON 2E;BELLECOUR - SALA;794106.40142781;2087121.50013534;45,7566857;4,8317208;4;600;259;4;0;3;2;2377
2009;134285273;2009 - CONFLUENCE DOCKS;;;2085270.0;792889.0;45.7397;4.81494;693820501;69382;501;LYON 2E;MONTROCHET - MARCHE - GARE;793380.601428936;2085074.00013452;45,7384812;4,8215656;1;217;127;10;0;0;0;407
2010;134285274;02010 - CONFLUENCE ��RSE;;;2085580.0;792897.0;45.7415;4.81512;693820502;69382;502;LYON 2E;RAMBAUD - SEGUIN;793202.101429119;2085736.00013482;45,7444847;4,8195418;2;343;152;9;0;1;0;3854
2011;134285275;Sala / Rue de Plat;Face �� la facult̩ catholique;2005-05-24 00:00:00 +0200;2087120.0;793848.0;45.7568;4.82837;693820204;69382;204;LYON 2E;BELLECOUR - SALA;794106.40142781;2087121.50013534;45,7566857;4,8317208;2;824;395;2;0;4;0;2318
2012;134285276;Gailleton;4 place Gailleton;2006-09-14 00:00:00 +0200;2086760.0;794248.0;45.7535;4.83335;693820401;69382;401;LYON 2E;GAILLETON - A. COMTE;794120.001427819;2086795.5001352;45,7537504;4,8317626;1;463;167;1;0;1;0;2211
2013;134285277;C̩lestins;C̫t̩ nord de la pla;2005-05-25 00:00:00 +0200;2087480.0;794117.0;45.76;4.83199;693820103;69382;103;LYON 2E;JACOBINS;794156.001427709;2087555.50013553;45,7605741;4,832535;3;23;15;0;0;0;0;3
2014;134285278;Jacobins;6 rue Jean de Tourn;2006-12-07 00:00:00 +0100;2087580.0;794276.0;45.7607;4.83428;693820103;69382;103;LYON 2E;JACOBINS;794156.001427709;2087555.50013553;45,7605741;4,832535;2;839;414;2;0;6;1;2660
2015;134285279;Place de la R̩publique;C̫t̩ est de la place;2005-05-23 00:00:00 +0200;2087590.0;794422.0;45.7609;4.83617;693820102;69382;102;LYON 2E;MERCIERE - GROLEE;794281.501427535;2087650.00013555;45,761388;4,8341859;2;839;414;2;0;6;1;2660
2016;134285280;Place Regaud;Angle rue Tupin / rue Herriot;2005-05-24 00:00:00 +0200;2087850.0;794281.0;45.7631;4.83428;693820101;69382;101;LYON 2E;LA BOURSE - GRENETTE;794337.201427437;2087960.10013568;45,7641605;4,8350281;1;1281;578;12;0;3;0;2793
2017;134285281;R̩publique / Ferrandi̬re;Rue de la R̩publique;2005-08-31 00:00:00 +0200;2087750.0;794406.0;45.7622;4.83596;693820102;69382;102;LYON 2E;MERCIERE - GROLEE;794281.501427535;2087650.00013555;45,761388;4,8341859;2;839;414;2;0;6;1;2660
2022;134285286;Place Carnot;Angle rue Plessier;2005-10-19 00:00:00 +0200;2086500.0;793727.0;45.7512;4.82685;693820503;69382;503;LYON 2E;VERDUN - SUCHET;793691.501428435;2086183.60013497;45,7483704;4,8260094;2;350;139;1;0;4;1;2449
2023;134285287;Hugo / Ste H̩l̬ne;Entre rue Victor Hugo et rue d Auvergne;2005-05-23 00:00:00 +0200;2086890.0;793969.0;45.7547;4.82989;693820401;69382;401;LYON 2E;GAILLETON - A. COMTE;794120.001427819;2086795.5001352;45,7537504;4,8317626;1;463;167;1;0;1;0;2211
2024;134285288;R̩publique / Maupin;Entre Herriot et R̩publique;2005-05-27 00:00:00 +0200;2087360.0;794282.0;45.7587;4.83407;693820102;69382;102;LYON 2E;MERCIERE - GROLEE;794281.501427535;2087650.00013555;45,761388;4,8341859;1;216;106;5;0;1;1;319
2025;134285289;Merci̬re / Ferrandi̬re;Entre rue de Brest et rue Merci̬re;2005-05-25 00:00:00 +0200;2087720.0;794187.0;45.7621;4.8332;693820102;69382;102;LYON 2E;MERCIERE - GROLEE;794281.501427535;2087650.00013555;45,761388;4,8341859;2;839;414;2;0;6;1;2660
2026;134285290;R̩publique / Paufique;Angle rue de la R̩publique;2005-05-23 00:00:00 +0200;2087430.0;794373.0;45.7594;4.8354;693820201;69382;201;LYON 2E;HOTEL DIEU;794486.901427289;2087337.8001354;45,758522;4,8366971;1;216;106;5;0;1;1;319
2028;134285292;Sainte Blandine;Face station tram Sainte Blandine;2005-09-16 00:00:00 +0200;2085740.0;793404.0;45.7444;4.82214;693820504;69382;504;LYON 2E;SAINTE BLANDINE - CASIMIR PERIER;793561.501428647;2085692.50013478;45,7439914;4,82414;4;262;108;0;0;3;0;4043
2030;134285294;R̩publique / Poulaillerie;Angle Poulaillerie / R̩publique;2005-05-24 00:00:00 +0200;2087950.0;794382.0;45.7641;4.83552;693820101;69382;101;LYON 2E;LA BOURSE - GRENETTE;794337.201427437;2087960.10013568;45,7641605;4,8350281;1;1281;578;12;0;3;0;2793
2035;134285299;Childebert / R̩publique;Rue Marcel Gabriel Rivi̬re;2006-09-24 00:00:00 +0200;2087510.0;794401.0;45.7599;4.83575;693820201;69382;201;LYON 2E;HOTEL DIEU;794486.901427289;2087337.8001354;45,758522;4,8366971;2;839;414;2;0;6;1;2660
2036;134285300;Place Gourjus;11 place Gourjus;2007-11-01 00:00:00 +0100;2087420.0;793967.0;45.7595;4.83014;693820202;69382;202;LYON 2E;BELLECOUR - A GOURJUS;793906.701428057;2087328.10013544;45,7586005;4,8292396;2;824;395;2;0;4;0;2318
2037;134285301;Place des Archives;18 rue Dugas Montbel;2006-07-21 00:00:00 +0200;2086140.0;793590.0;45.7479;4.82491;693820503;69382;503;LYON 2E;VERDUN - SUCHET;793691.501428435;2086183.60013497;45,7483704;4,8260094;3;200;75;4;1;6;0;1333
2038;134285302;Hugo / Ainay;16 rue des remparts d Ain;2006-06-10 00:00:00 +0200;2086720.0;793931.0;45.7531;4.82956;693820302;69382;302;LYON 2E;AMPERE - AINAY;793828.001428212;2086704.40013518;45,7530145;4,8279746;2;350;139;1;0;4;1;2449
2039;134285303;Charit̩ / R̩camier;Rue de la Charit;2006-07-22 00:00:00 +0200;2086290.0;793977.0;45.7492;4.82986;693820402;69382;402;LYON 2E;CARNOT - CHARITE;794052.101427935;2086466.60013507;45,7508123;4,8307563;2;514;192;3;0;9;0;3361
2040;134285304;Quai Saint Antoine;Face au n�10 quai Saint Antoi;2007-09-09 00:00:00 +0200;2087890.0;794085.0;45.7636;4.8319;693820101;69382;101;LYON 2E;LA BOURSE - GRENETTE;794337.201427437;2087960.10013568;45,7641605;4,8350281;1;1281;578;12;0;3;0;2793
2041;134285305;Sala / Charit̩;Face au n�52 rue Sala;2007-09-20 00:00:00 +0200;2086870.0;794246.0;45.7545;4.83301;693820401;69382;401;LYON 2E;GAILLETON - A. COMTE;794120.001427819;2086795.5001352;45,7537504;4,8317626;1;463;167;1;0;1;0;2211
2042;134285306;Joffre / Vaubecour;;2007-09-20 00:00:00 +0200;2086660.0;793573.0;45.7518;4.82468;693820301;69382;301;LYON 2E;VAUBECOUR - MAIRIE;793663.901428422;2086789.60013523;45,7538274;4,8259014;1;379;105;1;0;2;0;2824
3001;134286265;Part-Dieu / Vivier Merle;Derri̬re la station de tram;2005-05-23 00:00:00 +0200;2087570.0;796182.0;45.7603;4.85859;693830301;69383;301;LYON 3E;PART-DIEU;795970.501425307;2087589.5001354;45,7603592;4,8558595;1;1582;752;59;1;3;2;3192
3002;134286266;Part-Dieu / Gare SNCF;;2006-03-16 00:00:00 +0100;2087550.0;796208.0;45.7602;4.85873;693830301;69383;301;LYON 3E;PART-DIEU;795970.501425307;2087589.5001354;45,7603592;4,8558595;1;530;222;28;0;3;0;2836
3003;134286267;Part-Dieu / Deruelle;Face rue Mass̩;2005-05-24 00:00:00 +0200;2087880.0;795897.0;45.763;4.85498;693860603;69386;603;LYON 6E;J. RECAMIER;795966.001425267;2088149.00013564;45,7653915;4,8560321;3;301;84;2;0;0;0;1925
3004;134286268;Bourse du Travail;Angle rue Moncey / Part-Dieu;2005-05-27 00:00:00 +0200;2087490.0;795370.0;45.7597;4.84806;693830104;69383;104;LYON 3E;BONNEL - SERVIENT;795372.001426102;2087541.10013543;45,7600962;4,8481509;4;833;273;10;0;1;0;2785
3005;134286269;Saxe-Gambetta;Place Victor Basch;2005-09-15 00:00:00 +0200;2086820.0;795378.0;45.7538;4.84804;693830203;69383;203;LYON 3E;SAXE - VILEROY;795363.001426162;2086954.60013518;45,754825;4,8477945;3;311;104;2;0;0;0;2767
3007;134286271;Place d Arsonval;A c̫t̩ du stand de fleurs;2005-05-23 00:00:00 +0200;2085740.0;797811.0;45.7434;4.8789;693830802;69383;802;LYON 3E;TRARIEUX - LACASSAGNE;798086.501422637;2086050.50013459;45,7459074;4,8824026;3;41;8;0;0;0;0;0
3008;134286272;Institut Lumi̬re;Place Ambroise Courtois;2006-09-26 00:00:00 +0200;2086000.0;797196.0;45.7458;4.87068;693880201;69388;201;LYON 8E;MONTPLAISIR;797309.501423688;2085749.00013452;45,7434222;4,8722985;1;124;26;1;0;1;0;2957
3009;134286273;Mus̩e Africain;133 cours Gambetta;2006-01-10 00:00:00 +0100;2086490.0;796140.0;45.7503;4.85792;693870501;69387;501;LYON 7E;JULES BRUNARD;796079.401425262;2086371.10013488;45,7493719;4,8567567;1;220;60;3;0;0;0;4373
3010;134286274;Part-Dieu / Cuirassiers;Angle rue Bouchut;2005-08-23 00:00:00 +0200;2087470.0;795971.0;45.7595;4.85592;693830301;69383;301;LYON 3E;PART-DIEU;795970.501425307;2087589.5001354;45,7603592;4,8558595;1;1582;752;59;1;3;2;3192
3012;134286276;Place du Ch̢teau;A c̫t̩ de l ̩glise;2005-07-30 00:00:00 +0200;2086480.0;798452.0;45.7495;4.88727;693830703;69383;703;LYON 3E;MONCHAT - BONNAND;798244.501422392;2086504.00013478;45,7499391;4,8846207;3;325;84;0;0;0;1;3483
3013;134286277;Place Antoinette;Place Antoinette;2005-07-21 00:00:00 +0200;2086920.0;798571.0;45.7536;4.88902;693830901;69383;901;LYON 3E;RICHARD VITTON - DOCTEUR LONG;798820.401421614;2086716.00013482;45,7516773;4,8921062;1;341;99;0;0;0;0;4696
3015;134286279;Servient / Garibaldi;Angle rue Garibaldi;2005-05-26 00:00:00 +0200;2087620.0;795717.0;45.7608;4.85251;693830104;69383;104;LYON 3E;BONNEL - SERVIENT;795372.001426102;2087541.10013543;45,7600962;4,8481509;1;1582;752;59;1;3;2;3192
3016;134286280;Libert̩ / Part-Dieu;Angle rue de la Part-Dieu;2005-06-13 00:00:00 +0200;2087440.0;794915.0;45.7593;4.84222;693830101;69383;101;LYON 3E;PREFECTURE;794993.001426599;2087600.10013548;45,7607356;4,8433061;5;543;208;2;0;2;0;3039
3018;134286282;Cr̩qui / Voltaire;Angle rue Paul Bert;2005-08-26 00:00:00 +0200;2087190.0;795401.0;45.7567;4.8484;693830202;69383;202;LYON 3E;VOLTAIRE;795422.40142606;2087244.5001353;45,7574147;4,8486766;2;247;76;1;0;0;0;2617
3021;134286285;Place de la Ferrandi̬re;Intersection Ferrandi̬re/Jasseron;2005-07-18 00:00:00 +0200;2087530.0;797056.0;45.7597;4.86976;693830404;69383;404;LYON 3E;BARABAN - FERRANDIERE;797088.501423816;2087753.00013539;45,7615062;4,8702899;5;145;41;5;0;0;0;3828
3024;134286288;Rockefeller / Esquirol;Intersection Rockefeller / Esquirol;2005-08-05 00:00:00 +0200;2085520.0;798321.0;45.7414;4.88537;693880302;69388;302;LYON 8E;ROCKEFELLER - LA BUIRE;798369.501422328;2085270.50013424;45,7388112;4,8857124;2;207;68;4;0;0;0;3463
3029;134286293;Place Aristide Briand;Angle Gambetta;2005-05-30 00:00:00 +0200;2086750.0;795552.0;45.753;4.85024;693830204;69383;204;LYON 3E;SAINT-AMOUR;795669.001425765;2086859.50013511;45,7538819;4,8516862;4;206;69;2;0;0;0;3225
3031;134286295;Corneille / Servient;Angle rue Servient;2005-05-27 00:00:00 +0200;2087490.0;795082.0;45.7599;4.84451;693830101;69383;101;LYON 3E;PREFECTURE;794993.001426599;2087600.10013548;45,7607356;4,8433061;1;3;2;0;0;0;0;16
3032;134286296;Lafayette / Cr̩qui;Angle cours Lafayette;2005-05-27 00:00:00 +0200;2087910.0;795277.0;45.7635;4.84712;693830103;69383;103;LYON 3E;LES HALLES;795379.00142607;2087828.00013555;45,762674;4,8483586;3;441;175;3;0;1;1;2059
3037;134286301;Paul Bert / Garibaldi;Rue Paul Bert;2005-05-23 00:00:00 +0200;2087220.0;795793.0;45.7571;4.85347;693830204;69383;204;LYON 3E;SAINT-AMOUR;795669.001425765;2086859.50013511;45,7538819;4,8516862;5;325;98;2;0;0;0;2518
3038;134286302;Vivier Merle / Paul Bert;Devant le b̢timent de la CAFAL;2005-06-23 00:00:00 +0200;2087260.0;796208.0;45.7572;4.85893;693830501;69383;501;LYON 3E;VILLETTE - PAUL BERT;796603.901424506;2087141.10013517;45,7561443;4,8638114;1;530;222;28;0;3;0;2836
3039;134286303;Place Bir-Hakeim;Au niveau de la rue Duvivier;2005-05-24 00:00:00 +0200;2086740.0;795987.0;45.7526;4.85571;693830302;69383;302;LYON 3E;DANTON - BIR AKEIM;796048.901425266;2086816.00013507;45,7533813;4,8565481;2;590;241;26;0;3;0;8517
3043;134286307;Place Rouget de l Isle;Avenue Lacassagne;2005-07-21 00:00:00 +0200;2086960.0;796859.0;45.754;4.86723;693830602;69383;602;LYON 3E;DAUPHINE - MONTLUC;796697.401424431;2086560.00013491;45,750892;4,8647724;1;242;57;0;0;0;0;4218
3044;134286308;Quai Augagneur;Entre rue de Bonnel et rue Rabelais;2005-09-28 00:00:00 +0200;2087620.0;794834.0;45.762;4.84105;693830102;69383;102;LYON 3E;JUSSIEU;794952.001426643;2087716.00013553;45,7617895;4,8428269;2;343;116;1;0;1;0;1867
3051;134286315;Place Henri;Angle rue Docteur Long/av. Lacassagne;2005-07-22 00:00:00 +0200;2086290.0;797940.0;45.7482;4.88056;693830703;69383;703;LYON 3E;MONCHAT - BONNAND;798244.501422392;2086504.00013478;45,7499391;4,8846207;2;165;45;0;0;1;1;3104
3053;134286317;Gambetta / Jusserand;Angle cours Gambetta;2005-06-20 00:00:00 +0200;2086550.0;795973.0;45.7511;4.85558;693830302;69383;302;LYON 3E;DANTON - BIR AKEIM;796048.901425266;2086816.00013507;45,7533813;4,8565481;1;220;60;3;0;0;0;4373
3058;134286322;Place du Lac;Face �� la poste;2005-06-28 00:00:00 +0200;2087400.0;795791.0;45.7588;4.85388;693830205;69383;205;LYON 3E;MAIRIE - SAINT-SACREMENT;795661.101425738;2087312.50013531;45,7579575;4,8517709;5;325;98;2;0;0;0;2518
3066;134286330;Kimmerling / Faure;Angle avenue F̩lix Faure / rue Jean-Pierre L̩;2007-05-16 00:00:00 +0200;2086940.0;796612.0;45.7543;4.86346;693830601;69383;601;LYON 3E;ROUGET DE L'ISLE - FELIX FAURE;797075.801423898;2086955.00013505;45,7543343;4,8697963;1;314;103;4;0;0;0;3454
3067;134286331;Hachette;Devant n�2 rue Renoir;2006-06-19 00:00:00 +0200;2086800.0;796601.0;45.7529;4.86396;693830602;69383;602;LYON 3E;DAUPHINE - MONTLUC;796697.401424431;2086560.00013491;45,750892;4,8647724;2;166;63;2;0;0;0;3879
3071;134286335;Bioparc;Avenue Rockfell;2007-10-14 00:00:00 +0200;2085460.0;798552.0;45.7404;4.88821;693830804;69383;804;LYON 3E;CHAUSSAGNE DESGENETTES;798691.401421869;2085687.0001344;45,7424624;4,8900198;2;207;68;4;0;0;0;3463
3079;134286343;Place Louise;Face au n�4 place Louise;2007-09-20 00:00:00 +0200;2086610.0;798251.0;45.7512;4.88482;693830703;69383;703;LYON 3E;MONCHAT - BONNAND;798244.501422392;2086504.00013478;45,7499391;4,8846207;3;325;84;0;0;0;1;3483
3080;134286344;Part-Dieu / Villette;;2007-09-29 00:00:00 +0200;2087570.0;796398.0;45.7601;4.86175;693830401;69383;401;LYON 3E;VILLETTE GARE;796411.301424723;2087608.60013538;45,7604037;4,8615303;1;530;222;28;0;3;0;2836
3082;134286346;Place Bahadourian;;2006-07-26 00:00:00 +0200;2087250.0;795137.0;45.7576;4.84511;693830201;69383;201;LYON 3E;MONCEY;795114.501426477;2087116.00013526;45,7563477;4,8446686;1;340;149;1;0;0;0;2814
3083;134286347;Les Halles;183 rue Andr̩ Philip;2007-10-31 00:00:00 +0100;2087740.0;795526.0;45.7615;4.85048;693830104;69383;104;LYON 3E;BONNEL - SERVIENT;795372.001426102;2087541.10013543;45,7600962;4,8481509;3;441;175;3;0;1;1;2059
3084;134286348;Desaix;Face �� la Maison de l Enfance;2006-07-05 00:00:00 +0200;2087240.0;795990.0;45.7573;4.8552;693830301;69383;301;LYON 3E;PART-DIEU;795970.501425307;2087589.5001354;45,7603592;4,8558595;5;325;98;2;0;0;0;2518
3085;134286349;Sacr̩ Coeur;Au niveau du n�66 rue Charrial;2006-10-06 00:00:00 +0200;2087190.0;796938.0;45.7578;4.86839;693830502;69383;502;LYON 3E;PAUL BERT - MAISONS NEUVES;797209.901423703;2087167.00013513;45,7562017;4,8716067;2;263;48;2;0;0;0;3834
3086;134286350;Feuillat / Lacassagne;Face au n�115 avenue Lacassagne;2006-09-23 00:00:00 +0200;2086440.0;797557.0;45.7496;4.87602;693830702;69383;702;LYON 3E;JULES VERNE - ACACIAS;797614.401423215;2086612.10013487;45,7510946;4,8765724;2;132;30;1;0;0;0;3533
3087;134286351;Part-Dieu / Garibaldi;Face au n�4 bd Eug̬ne Deruelle;2006-07-29 00:00:00 +0200;2087850.0;795687.0;45.7628;4.8523;693860503;69386;503;LYON 6E;VAUBAN;795730.001425577;2088172.50013566;45,7656708;4,8530097;3;441;175;3;0;1;1;2059
3088;134286352;Place Guichard;Face au n�51 rue Moncey;2006-09-01 00:00:00 +0200;2087400.0;795258.0;45.7588;4.84654;693830104;69383;104;LYON 3E;BONNEL - SERVIENT;795372.001426102;2087541.10013543;45,7600962;4,8481509;4;833;273;10;0;1;0;2785
3089;134286353;Trarieux / Lacassagne;221 avenue Lacassagne;2007-04-28 00:00:00 +0200;2086000.0;798594.0;45.7453;4.88896;693830804;69383;804;LYON 3E;CHAUSSAGNE DESGENETTES;798691.401421869;2085687.0001344;45,7424624;4,8900198;4;77;6;0;0;0;0;1960
3090;134286354;Vinatier;Angle bd Pinel / avenue d Esquir;2007-06-20 00:00:00 +0200;2085620.0;798946.0;45.7419;4.8935;693830804;69383;804;LYON 3E;CHAUSSAGNE DESGENETTES;798691.401421869;2085687.0001344;45,7424624;4,8900198;4;77;6;0;0;0;0;1960
3091;134286355;H̫pital Neurologique;59 bd Pinel;2007-10-25 00:00:00 +0200;2086380.0;799214.0;45.7482;4.89695;693830902;69383;902;LYON 3E;CHAMBOVET - PINEL;798897.401421543;2086340.00013466;45,7482738;4,8929381;2;110;14;2;0;1;0;2129
3094;134286358;Villette / Paul Bert;74 rue de la Villette;2007-10-26 00:00:00 +0200;2087300.0;796404.0;45.7578;4.86169;693830401;69383;401;LYON 3E;VILLETTE GARE;796411.301424723;2087608.60013538;45,7604037;4,8615303;1;314;103;4;0;0;0;3454
3097;134286361;Augagneur / Fosse aux Our;Angle quai Augagneur / pont de la Guilloti̬re;2007-02-19 00:00:00 +0100;2087170.0;794735.0;45.7572;4.84037;693870101;69387;101;LYON 7E;PASTEUR;794756.301426975;2086820.50013517;45,7537932;4,8399463;5;543;208;2;0;2;0;3039
3099;134286363;Place Sainte Anne;230 rue Paul Bert;2007-10-09 00:00:00 +0200;2087270.0;796694.0;45.757;4.86544;693830403;69383;403;LYON 3E;POMPIDOU;796715.001424335;2087434.50013528;45,7587504;4,8653599;1;314;103;4;0;0;0;3454
3100;134286364;Sisley / Dauphin̩;Face au n�4 rue Paul Sisley;2007-09-18 00:00:00 +0200;2086780.0;796978.0;45.7528;4.8688;693830603;69383;603;LYON 3E;SAINT-MAXIMIN - SISLEY;796981.501424068;2086397.00013482;45,7493441;4,8683541;1;242;57;0;0;0;0;4218
3101;134286365;Patinoire Baraban;52 rue Baraban;2007-09-30 00:00:00 +0200;2087770.0;796912.0;45.7625;4.8686;693830404;69383;404;LYON 3E;BARABAN - FERRANDIERE;797088.501423816;2087753.00013539;45,7615062;4,8702899;2;258;97;8;0;1;0;3474
3102;134286366;Dr Long / Aub̩pins;2 rue de la Caille;2007-10-27 00:00:00 +0200;2086700.0;798766.0;45.7526;4.89425;693830901;69383;901;LYON 3E;RICHARD VITTON - DOCTEUR LONG;798820.401421614;2086716.00013482;45,7516773;4,8921062;1;341;99;0;0;0;0;4696
